hour_of_day,day_of_week,severity_numeric,source_type_numeric,src_bytes,dst_bytes,event_freq_1m,protocol,dst_port,threat_intel_flag,duration,same_srv_rate,diff_srv_rate,serror_rate,rerror_rate,count,srv_count,dst_host_count,dst_host_srv_count,label
7.0,3.0,3.0,1.0,58.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.0,1.0,1.0,9.0,44.0,40.0,60000.0,6.0,6007.0,0.0,0.001,0.8655913832959669,0.13440861670403315,0.00013783210673418505,0.002637324209465296,1.488664722684105,1.0,1.6415677364942767,1.0,0
12.0,1.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,255.0,1.0,1
15.0,0.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.0,0.0,1.0,75.0,0.0,0.0,6.0,8020.0,0.0,1131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14.0,1.0,1.0,9.0,44.0,0.0,60000.0,6.0,524.0,0.0,0.001,0.8933188680056544,0.10668113199434559,0.004871290781313068,0.01092336761754335,2.579410549565217,2.0,1.4460962231365089,2.809607620849815,0
7.0,5.0,1.0,8.0,48.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,2.0,0.0,9.0,104.0,0.0,0.0,17.0,520.0,0.0,0.0,0.6813415792283142,0.3186584207716858,0.0016803408834502177,0.004454946337992186,19.310332014204263,13.0,1.1416120572002275,1.663529696268261,1
17.0,6.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
18.0,0.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,2.0,1.0,10.0,28.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,99.0,255.0,99.0,1
5.0,0.0,3.0,8.0,39.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16.0,1.0,1.0,9.0,44.0,0.0,60000.0,6.0,199.0,0.0,0.001,0.2093909018894241,0.7906090981105759,0.02022290720848815,0.01087148464446269,58.49395249258886,12.0,18.899688155432354,1.3669095723328435,1
9.0,0.0,0.0,1.0,71.0,0.0,0.0,6.0,8020.0,0.0,23595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16.0,6.0,1.0,10.0,520.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,175.0,175.0,255.0,255.0,1
8.0,3.0,3.0,8.0,39.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12.0,5.0,1.0,10.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,55.0,55.0,0
21.0,4.0,0.0,2.0,144.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.0,0.0,0.0,1.0,140.0,0.0,0.0,6.0,8020.0,0.0,50481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9.0,6.0,2.0,1.0,63.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,6.0,1.0,3.0,264.0,0.0,1000000.0,17.0,53.0,0.0,1.3e-05,0.9071143383791443,0.09288566162085565,0.002663901345856697,0.014165704361736675,4.574709890904122,4.0,3.364215632066731,2.525131233682768,0
13.0,5.0,2.0,8.0,39.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,6.0,0.0,1.0,47.0,0.0,0.0,6.0,8020.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,3.0,3.0,8.0,39.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3.0,1.0,9.0,1107.0,11595.0,0.7050918205823353,6.0,80.0,0.0,85.0953,0.7630849691030659,0.2369150308969341,0.5766606092770002,0.005443589325267799,73.1919848133239,56.0,3.051534213493088,1.8973140624221554,1
16.0,1.0,2.0,3.0,200.0,0.0,1000000.0,0.0,0.0,0.0,1e-05,0.714320211699601,0.285679788300399,0.009955563696875377,0.014311021829084542,11.537161867903249,8.0,1.6397986683911934,1.3342861896246625,1
14.0,5.0,1.0,8.0,48.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16.0,6.0,2.0,1.0,98.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21.0,5.0,1.0,10.0,215.0,26526.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,255.0,0
12.0,5.0,1.0,8.0,49.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,1.0,1.0,9.0,52.0,116.0,1188.4012042465538,6.0,53.0,0.0,0.050488,0.9410683448141439,0.05893165518585608,0.0090489304959558,0.015833714809860917,1.2606437200746077,1.0,1.5783100467535105,1.103303198710219,0
16.0,1.0,2.0,9.0,48.0,0.0,60000.0,6.0,45095.0,0.0,0.001,0.8544986790121133,0.1455013209878867,0.009689316665497081,0.005741868659526072,1.0028291359399855,1.0,1.0,1.438793460788023,0
14.0,1.0,1.0,9.0,44.0,0.0,60000.0,6.0,995.0,0.0,0.001,0.21663682985173804,0.783363170148262,0.0008968245430295298,0.008234543913076061,95.11658939496398,21.0,49.22266129428821,1.1670312169761758,1
8.0,3.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,2.0,0.0,3.0,114.0,0.0,1000000.0,17.0,53.0,0.0,3e-06,0.6073751412579574,0.39262485874204256,0.019312809325065267,0.01655571441142235,14.181827433117219,9.0,1.1820347285952528,1.2118121652498008,1
4.0,6.0,1.0,3.0,146.0,178.0,55147.05882352941,17.0,53.0,0.0,0.001088,0.5677430077473771,0.43225699225262293,0.013110071167038224,0.0028196704379343236,1.8395297318408832,1.0,1.004598721703543,1.0,0
4.0,5.0,1.0,3.0,1470.0,1728.0,400.1120313687832,6.0,5190.0,0.0,0.149958,0.7928682213722325,0.20713177862776755,0.020350987399287958,0.009817872646838146,1.5821428660504182,1.0,2.381854913864472,1.4767089969853282,0
10.0,4.0,1.0,3.0,2158.0,2464.0,313.9076797513851,6.0,5190.0,0.0,0.191139,0.7234567694294921,0.2765432305705079,0.010838978219902104,0.019469793564095745,1.0,1.0,1.1276941767763873,1.4623525303279596,0
12.0,3.0,1.0,8.0,50.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,0.0,1.0,3.0,17486.0,1038400.0,2.7864362413928725,6.0,80.0,0.0,21.532881,0.8675360445946404,0.1324639554053596,0.009059998150861845,0.005682783594685064,1.7195237505045469,1.0,2.4344217896476263,2.0979993497041916,0
23.0,2.0,1.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,141.0,0
4.0,2.0,1.0,9.0,264.0,0.0,9.883050568275408,6.0,63933.0,0.0,6.071,0.41162908596743625,0.5883709140325637,0.005500424791904049,0.03690483988423718,12.440294947337971,5.0,3.4310828548365944,1.221520740857994,1
9.0,6.0,1.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.1,0.06,1.0,0.0,136.0,14.0,39.0,14.0,1
13.0,1.0,-0.0,1.0,59.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19.0,5.0,1.0,3.0,146.0,178.0,53763.44086021505,17.0,53.0,0.0,0.001116,0.759686403889108,0.24031359611089198,0.0014023454136921213,0.01138578108129375,2.1994489925348737,2.0,1.2541000534919433,1.0,0
10.0,4.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,4.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,3.0,0.0,9.0,31.0,0.0,1000000.0,6.0,33894.0,0.0,4e-06,0.8401766004342408,0.1598233995657592,0.013528115878961513,0.003614674509236259,1.0,1.0,1.1533342052523283,1.0232903976612666,0
18.0,6.0,0.0,1.0,87.0,0.0,0.0,6.0,8020.0,0.0,36128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,235.0,1.0,1
18.0,0.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,5.0,2.0,8.0,39.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23.0,4.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,0.0,2.0,1.0,60.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14.0,1.0,1.0,9.0,44.0,40.0,5000.0,6.0,60020.0,0.0,0.012,0.24461210873950467,0.7553878912604953,0.04040796359702678,0.013578764677127443,76.79341279466038,19.0,53.59715440352607,1.0,1
22.0,0.0,0.0,1.0,102.0,0.0,0.0,6.0,8020.0,0.0,31590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16.0,2.0,0.0,2.0,511.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,2.0,0.0,2.0,250.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.0,1.0,1.0,9.0,44.0,0.0,60000.0,6.0,55600.0,0.0,0.001,0.7599940725959934,0.2400059274040066,0.0030762962121453005,0.0015572524252839323,1.5880008572703728,1.0,1.1995186062326333,1.0,0
7.0,3.0,1.0,9.0,0.0,0.0,0.9500911121541704,6.0,80.0,0.0,63.151838,0.7543564193121939,0.24564358068780612,0.49149269562704145,0.00451265037078358,207.21544204758416,156.0,1.0226697458984637,1.0,1
22.0,4.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.0,2.0,0.0,9.0,721.0,892.0,87.2093023255814,6.0,21.0,0.0,0.688,0.6261375543254009,0.37386244567459914,0.009380739576568571,0.01810729788078307,16.635689014140716,10.0,1.8565631603047892,1.2304063259076683,1
8.0,2.0,1.0,9.0,1056.0,0.0,0.0,17.0,514.0,0.0,0.0,0.34123320192043605,0.658766798079564,0.002512296081103498,0.009910552117729758,14.849373461119466,5.0,2.369989029226143,2.234439169817171,1
11.0,1.0,2.0,10.0,361.0,2797.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.0,12.0,255.0,0
11.0,2.0,0.0,3.0,1684.0,10168.0,59.14214321269979,6.0,80.0,0.0,1.014505,0.7715330378210504,0.22846696217894957,0.006799938288722043,0.012677511375727176,1.8183254544224017,1.0,1.9403313806742986,1.9233328634428375,0
12.0,0.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,6.0,0.0,8.0,55.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20.0,1.0,3.0,8.0,39.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22.0,2.0,-0.0,1.0,41.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,5.0,-0.0,1.0,60.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20.0,4.0,2.0,1.0,30.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,2.0,1.0,9.0,114.0,0.0,0.0,17.0,53.0,0.0,0.0,0.7728626561490463,0.22713734385095374,0.004409557989900131,0.0010722136998839317,4.092148183359503,3.0,1.9155345544825053,1.7315791074717586,1
9.0,1.0,1.0,1.0,45.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,1.0,0.0,1.0,47.0,0.0,0.0,6.0,8020.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,3.0,0.0,1.0,106.0,0.0,0.0,6.0,8020.0,0.0,32492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20.0,6.0,0.0,3.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7685165163299738,0.23148348367002625,0.008546745661447567,0.0022951259278908135,1.5736490622023722,1.0,1.2601332022661014,1.1574186396681103,0
8.0,3.0,0.0,1.0,47.0,0.0,0.0,6.0,8020.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,1.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16.0,0.0,0.0,8.0,117.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.0,0.0,0.0,1.0,71.0,0.0,0.0,6.0,8020.0,0.0,23001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.0,3.0,1.0,9.0,4600.0,2456.0,15000.0,6.0,49261.0,0.0,0.004,0.8856938244182104,0.11430617558178957,0.000713940927111121,0.014349083620762568,2.3803749990481555,2.0,1.6634539600615394,1.4026084368619263,0
0.0,3.0,1.0,9.0,0.0,0.0,418.0835052121077,6.0,443.0,0.0,0.143512,0.7457369380188397,0.25426306198116033,0.00496654355838816,0.015925442773220725,1.0,1.0,1.511373486722086,1.3460245917887355,0
16.0,3.0,0.0,3.0,2934.0,3742.0,2007.9649275459321,6.0,21.0,0.0,0.029881,0.8888870577264091,0.11111294227359092,0.014505263050986674,0.0010994909369841687,1.7464698013538722,2.0,1.0,1.0,0
3.0,2.0,0.0,1.0,59.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,2.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23.0,1.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21.0,6.0,2.0,10.0,249.0,1378.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,255.0,0
12.0,2.0,0.0,8.0,252.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,1.0,10.0,296.0,188.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,52.0,255.0,0
14.0,1.0,1.0,9.0,44.0,40.0,60000.0,6.0,8194.0,0.0,0.001,0.844470999007878,0.15552900099212197,0.0016723222730562223,0.0021537263450256135,1.0988700058037082,1.0,1.9019452656263471,1.4406165324365399,0
5.0,4.0,3.0,8.0,39.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.0,6.0,0.0,1.0,47.0,0.0,0.0,6.0,8020.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,6.0,0.0,2.0,821.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22.0,1.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10.0,2.0,1.0,1.0,62.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21.0,2.0,1.0,10.0,1032.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,511.0,511.0,255.0,202.0,1
4.0,6.0,3.0,1.0,109.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11.0,2.0,1.0,3.0,114.0,0.0,1000000.0,17.0,53.0,0.0,4e-06,0.5928401513243196,0.40715984867568045,0.0131361571925175,0.0026225648390978775,10.859847715840319,6.0,1.0748144218656255,1.6677586550756052,1
7.0,0.0,2.0,10.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,255.0,1.0,1
12.0,2.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.0,3.0,1.0,1.0,28.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,2.0,1.0,9.0,146.0,178.0,60000.0,17.0,53.0,0.0,0.001,0.7995269537826843,0.20047304621731565,0.006741051692947795,0.0008652400338621791,1.8353286726357625,1.0,2.616573260870793,2.7176853184770438,0
17.0,2.0,0.0,2.0,1106.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,2.0,1.0,9.0,114.0,0.0,0.0,17.0,53.0,0.0,0.0,0.3988669642098523,0.6011330357901477,0.002240772999737239,0.0007869204055521602,10.003366049764272,4.0,1.2198581951507765,1.623677950226039,1
7.0,0.0,0.0,10.0,255.0,4214.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,255.0,255.0,0
14.0,1.0,2.0,9.0,44.0,0.0,60000.0,6.0,443.0,0.0,0.001,0.14406768567549946,0.8559323143245006,0.003989582034994105,0.020542715610141236,117.52729124191619,17.0,70.88905435610093,1.1318523038800212,1
23.0,4.0,1.0,9.0,0.0,0.0,257510.7296137339,6.0,54760.0,0.0,0.000233,0.5788503386721856,0.4211496613278144,0.0023512435240107435,0.00834049222634386,1.5644677489860075,1.0,2.664153626413859,1.0,0
21.0,1.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13.0,0.0,0.0,9.0,0.0,0.0,11.814319072859496,6.0,80.0,0.0,5.078583,0.6040629787237985,0.39593702127620145,0.018045838237788478,0.008376263022340777,20.876992965345817,13.0,1.25177961007824,1.605948386581248,1
23.0,3.0,1.0,9.0,67.0,67.0,30000.0,17.0,53.0,0.0,0.002,0.8389787787712469,0.16102122122875306,0.002082276439273907,0.004868015231328441,1.4633165687265304,1.0,1.4666181063783303,2.2615382241783135,0
4.0,0.0,1.0,3.0,3728.0,5474.0,939.158201198992,6.0,22.0,0.0,0.063887,0.9388456843910332,0.06115431560896678,0.0019768873280742692,0.017944972811070773,1.6774404404860552,2.0,2.031260604092865,1.3692582414956973,0
17.0,4.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,2.0,2.0,9.0,2504.0,256.0,87.3362445414847,6.0,1723.0,0.0,0.687,0.7312557350644715,0.2687442649355285,0.026236459732140015,0.0016059481143765385,19.010869019856642,14.0,1.8992328528697944,1.5546925582145612,1
7.0,3.0,1.0,1.0,91.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,6.0,1.0,1.0,60.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.0,4.0,2.0,3.0,2958.0,32408.0,714.1496857741383,6.0,5271.0,0.0,0.084016,0.8704599659008609,0.12954003409913906,0.00679726308058454,0.01300616345693299,1.640008358936133,1.0,1.5653668617648893,2.1702379827744105,0
8.0,1.0,0.0,2.0,613.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.0,1.0,1.0,9.0,84.0,44.0,60000.0,6.0,443.0,0.0,0.001,0.06550690176887264,0.9344930982311274,0.008631261390358566,0.0031786760796188086,94.28239580893936,6.0,88.72523672750117,1.9621778204922533,1
0.0,5.0,1.0,9.0,2008.0,2745.0,4.9893817640424905,6.0,22.0,0.0,12.025538,0.6607633356511557,0.33923666434884425,0.0018458239040006635,0.007477238055967846,10.87256880524606,7.0,1.0302243883769089,1.2475946493735282,1
12.0,0.0,2.0,3.0,3718.0,47826.0,320.88307020921576,6.0,10011.0,0.0,0.186984,0.9509518460545944,0.049048153945405626,0.012705805594748104,0.0013385834528017594,1.027608465197504,1.0,1.1531712566581194,1.3249871363082555,0
19.0,2.0,-0.0,8.0,48.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18.0,0.0,0.0,9.0,2.0,6.0,923076.9230769231,6.0,8402.0,0.0,6.5e-05,0.16993085942067757,0.8300691405793225,0.00660205852855607,0.0004984124788717905,141.10402784470074,24.0,18.716135581526203,1.819072121681147,1
14.0,2.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19.0,1.0,1.0,9.0,64.0,204.0,596.0126752028926,6.0,53.0,0.0,0.100669,0.8253734526383044,0.17462654736169558,0.0007320322487723044,0.00020797284530425198,1.6631658668670788,1.0,1.623109262681332,1.5732083712932137,0
10.0,1.0,2.0,10.0,0.0,0.0,60.0,6.0,0.0,0.0,1.0,0.01,0.58,0.12,0.88,161.0,2.0,255.0,2.0,1
22.0,3.0,0.0,1.0,97.0,0.0,0.0,6.0,8020.0,0.0,48958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,5.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,6.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17.0,3.0,0.0,2.0,1354.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,2.0,0.0,2.0,1874.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.0,5.0,0.0,1.0,75.0,0.0,0.0,6.0,8020.0,0.0,4086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11.0,4.0,1.0,3.0,114.0,0.0,1000000.0,17.0,53.0,0.0,1.1e-05,0.614472934812537,0.38552706518746305,0.0017181915800754729,0.009408691602214254,8.004306921275282,5.0,1.5113449841239357,1.7729817177368885,1
11.0,2.0,0.0,2.0,519.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21.0,2.0,1.0,10.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.13,0.1,0.0,0.0,30.0,4.0,255.0,7.0,1
23.0,3.0,1.0,9.0,414.0,3525.0,5.603600724396144,6.0,80.0,0.0,10.707401,0.9113378333135891,0.08866216668641091,0.8666157702383266,0.004886028443762114,139.61609570294863,127.0,1.6469417882318078,1.024459036849891,1
1.0,5.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,0.0,3.0,1.0,111.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.0,6.0,1.0,10.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,48.0,1.0,1.0,1
20.0,5.0,1.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,184.0,1.0,1
14.0,6.0,1.0,1.0,67.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18.0,3.0,1.0,9.0,89.0,0.0,60000.0,6.0,54074.0,0.0,0.001,0.7773038445854904,0.2226961554145096,0.0027984375018111447,0.002143675949014025,1.5297191953665414,1.0,1.6572213009908032,1.0,0
13.0,3.0,1.0,9.0,3388.0,0.0,2.598640045043094,17.0,514.0,0.0,23.089,0.7618606178572356,0.23813938214276442,0.009408596274904547,0.00048199275910508016,10.100564093852194,8.0,1.0,1.56194957135594,1
12.0,3.0,0.0,8.0,581.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5.0,4.0,0.0,3.0,200.0,0.0,1000000.0,0.0,0.0,0.0,3e-06,0.654264443744316,0.345735556255684,0.5736232813933014,0.011558561953780324,222.17862329436448,145.0,1.304942706430808,1.2172674431148482,1
7.0,5.0,0.0,1.0,61.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.0,4.0,0.0,2.0,1176.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18.0,0.0,0.0,8.0,244.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
18.0,0.0,0.0,1.0,61.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18.0,2.0,2.0,8.0,39.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,6.0,0.0,9.0,0.0,0.0,0.0,6.0,443.0,0.0,0.0,0.7317588543496869,0.2682411456503131,0.008437336237593572,0.008580123842109846,1.3930350483065894,1.0,1.8394174420372977,1.001648836306656,0
13.0,4.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,2.0,1.0,9.0,11712.0,456.0,240.0,6.0,6504.0,0.0,0.25,0.6765248626752567,0.3234751373247433,0.007928399398481391,0.04686183425129536,9.56495673252699,6.0,1.2665445079335536,1.149333210709627,1
